folio,LB_n_kids,LB_comuna_esc,LB_bebe,LB_consentimiento,LB_estrato,LB_edad_post,LB_jefa_hog,LB_cant_nino,LB_cuida_infantil,LB_asiste_post,LB_edu_max1,LB_edu_max2,LB_edu_max3,LB_edu_max4,LB_edu_anos,LB_educ_i,LB_participa,LB_ocupadas,LB_desempleo,LB_contrato,LB_hrs_trabaja,LB_mes_trabaja,LB_ing_laboral,LB_ingpercap_post,LB_stress,treatment,est1,est2,est3,est4,est_rbd,trat,control,seg,part,comuna_esc,LB_rbd
669,1,Puerto Varas,1,Si,1,36,1,3,1,No Asiste,0,1,0,0,5,0,1,1,0,0,8,10,211.86441,95.338982,9,Control,1,0,0,0,74,,1,1,0,9,16
643,1,Puerto Varas,0,Si,3,23,1,2,,No Asiste,0,1,0,0,7,0,1,1,0,0,8,8,211.86441,70.621468,9,Treated,0,0,1,0,76,1,,1,1,9,16
647,1,Puerto Varas,0,Si,3,47,0,0,1,No Asiste,1,0,0,0,0,1,1,1,0,0,5,12,211.86441,286.01694,5,Treated,0,0,1,0,76,1,,1,1,9,16
695,1,Puerto Varas,0,Si,3,30,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,,8,12,,211.86441,0,Control,0,0,1,0,76,,1,1,0,9,16
682,2,Puerto Varas,1,Si,1,31,1,3,,No Asiste,0,1,0,0,8,0,1,1,0,1,0,0,381.35593,161.01695,10,Treated,1,0,0,0,74,1,,1,0,9,16
694,1,Puerto Varas,0,Si,3,29,1,1,,No Asiste,0,1,0,0,1,0,1,1,0,,12,4,,127.11864,4,Control,0,0,1,0,76,,1,1,0,9,16
657,1,Puerto Varas,0,Si,3,33,0,1,1,No Asiste,0,0,1,0,12,1,1,1,0,1,8,1,264.83051,259.00424,,Control,0,0,1,0,76,,1,1,0,9,16
671,2,Puerto Varas,0,Si,3,38,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,0,0,127.11864,42.372883,8,Treated,0,0,1,0,76,1,,,0,9,16
697,1,Puerto Varas,0,Si,3,53,0,1,1,No Asiste,0,0,1,0,12,0,1,1,0,,8,,,148.30508,0,Treated,0,0,1,0,76,1,,1,0,9,16
661,1,Puerto Varas,0,Si,3,29,1,1,,No Asiste,0,1,0,0,3,0,1,1,0,0,10,12,169.49153,84.745766,11,Treated,0,0,1,0,76,1,,1,0,9,16
691,1,Puerto Varas,0,Si,3,47,1,3,1,No Asiste,0,1,0,0,3,0,1,1,0,1,9,12,347.45764,86.86441,0,Treated,0,0,1,0,76,1,,1,0,9,16
663,1,Puerto Varas,0,Si,3,39,1,1,,No Asiste,0,0,1,0,9,0,1,1,0,0,10,12,385.59323,257.06216,7,Treated,0,0,1,0,76,1,,1,1,9,16
650,2,Puerto Varas,0,Si,4,42,1,0,1,No Asiste,1,0,0,0,0,1,0,0,,0,9,10,0,84.745766,8,Treated,0,0,0,1,77,1,,1,1,9,16
699,1,Puerto Varas,0,Si,3,46,1,1,1,No Asiste,0,0,0,1,16,0,1,1,0,1,9,12,847.45764,423.72882,0,Treated,0,0,1,0,76,1,,1,1,9,16
620,1,Puerto Varas,0,Si,3,42,1,0,1,No Asiste,0,1,0,0,8,0,1,1,0,1,8,0,389.83051,129.9435,2,Control,0,0,1,0,76,,1,1,1,9,16
656,2,Puerto Varas,1,Si,1,26,1,3,1,No Asiste,,,,,,0,1,1,0,1,8,0,254.23729,63.559322,2,Control,1,0,0,0,74,,1,1,1,9,16
639,1,Puerto Varas,0,Si,3,25,1,1,1,No Asiste,0,1,0,0,5,0,1,1,0,0,9,12,52.966103,26.483051,9,Control,0,0,1,0,76,,1,1,0,9,16
219,1,Punta Arenas,0,Si,3,45,1,3,,No Asiste,0,1,0,0,4,0,1,1,0,1,7,7,360.16949,90.042374,0,Treated,0,0,1,0,81,1,,1,1,10,17
222,1,Punta Arenas,0,Si,4,38,1,1,1,No Asiste,0,0,1,0,11,0,,,,0,12,12,317.7966,105.93221,9,Control,0,0,0,1,82,,1,1,0,10,17
354,1,Punta Arenas,0,Si,4,52,1,1,1,No Asiste,0,1,0,0,3,0,,,,1,7,12,317.7966,158.8983,10,Treated,0,0,0,1,82,1,,1,1,10,17
346,2,Punta Arenas,0,Si,3,44,0,3,1,No Asiste,0,0,1,0,12,0,1,1,0,0,6,12,190.67796,95.338982,9,Control,0,0,1,0,81,,1,1,1,10,17
292,1,Punta Arenas,0,Si,4,56,0,0,1,No Asiste,0,0,1,0,12,0,0,0,,,,0,0,134.18079,5,Treated,0,0,0,1,82,1,,1,1,10,17
205,2,Punta Arenas,0,Si,3,25,1,2,0,No Asiste,1,0,0,0,1,0,1,1,0,1,8,6,385.59323,128.53108,8,Treated,0,0,1,0,81,1,,1,1,10,17
288,1,Punta Arenas,0,Si,3,40,1,2,1,No Asiste,0,1,0,0,7,0,1,1,0,1,,,487.28815,81.214684,9,Control,0,0,1,0,81,,1,1,0,10,17
301,1,Punta Arenas,0,Si,4,50,1,2,1,No Asiste,0,0,1,0,11,0,0,0,,0,,12,423.72882,70.621468,5,Treated,0,0,0,1,82,1,,1,1,10,17
345,1,Punta Arenas,0,Si,3,54,1,1,,No Asiste,0,0,0,1,17,0,1,1,0,1,32,10,847.45764,282.48587,7,Treated,0,0,1,0,81,1,,1,0,10,17
209,1,Punta Arenas,1,Si,1,30,1,3,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,419.49152,160.16949,,Treated,1,0,0,0,79,1,,1,1,10,17
213,1,Punta Arenas,1,Si,2,34,1,3,1,No Asiste,0,0,0,1,13,0,,,,1,8,12,635.5932,224.57628,,Treated,0,1,0,0,80,1,,1,1,10,17
258,2,Punta Arenas,0,Si,3,28,1,2,,No Asiste,0,0,1,0,10,0,1,1,0,,2,12,,58.262711,7,Control,0,0,1,0,81,,1,,0,10,17
261,1,Punta Arenas,0,Si,3,44,1,1,,No Asiste,0,0,1,0,12,0,1,1,0,1,9,0,1059.322,264.83051,4,Treated,0,0,1,0,81,1,,1,1,10,17
150,2,Punta Arenas,1,Si,2,28,0,3,0,No Asiste,0,1,0,0,8,0,0,0,,,,0,0,21.186441,14,Control,0,1,0,0,80,,1,1,0,10,17
269,1,Punta Arenas,0,Si,4,48,0,1,0,No Asiste,0,0,1,0,12,0,,,,,0,0,0,141.24294,5,Treated,0,0,0,1,82,1,,1,1,10,17
300,1,Punta Arenas,0,Si,4,67,1,1,,No Asiste,0,1,0,0,7,0,0,0,,,,,211.86441,211.86441,7,Treated,0,0,0,1,82,1,,1,1,10,17
264,2,Punta Arenas,0,Si,3,47,1,3,0,No Asiste,0,1,0,0,4,0,1,1,0,1,10,4,338.98306,67.796608,12,Treated,0,0,1,0,81,1,,1,0,10,17
279,1,Punta Arenas,0,Si,3,53,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,8,4,423.72882,141.24294,10,Treated,0,0,1,0,81,1,,1,1,10,17
218,1,Punta Arenas,1,Si,2,43,0,3,0,No Asiste,0,0,0,1,13,0,0,0,,,,0,0,254.23729,0,Treated,0,1,0,0,80,1,,,0,10,17
312,1,Punta Arenas,1,Si,2,49,1,3,,No Asiste,0,1,0,0,8,0,0,0,,,,,0,28.248587,7,Control,0,1,0,0,80,,1,,0,10,17
225,1,Punta Arenas,1,Si,2,34,0,3,0,No Asiste,0,0,1,0,12,0,0,0,,,,,0,296.61017,7,Treated,0,1,0,0,80,1,,1,0,10,17
265,1,Punta Arenas,0,Si,3,39,0,1,0,No Asiste,1,0,0,0,4,0,1,1,0,0,10,7,338.98306,112.99435,11,Treated,0,0,1,0,81,1,,1,1,10,17
281,1,Punta Arenas,0,Si,4,48,1,1,,No Asiste,0,0,1,0,12,0,,,,,,,741.52545,247.17514,7,Treated,0,0,0,1,82,1,,1,1,10,17
266,2,Punta Arenas,0,Si,4,29,1,2,0,No Asiste,0,1,0,0,8,0,,,,,8,3,0,97.457626,4,Treated,0,0,0,1,82,1,,1,1,10,17
306,1,Punta Arenas,0,Si,3,53,1,1,,No Asiste,0,0,1,0,11,0,1,1,0,,,,741.52545,185.38136,7,Control,0,0,1,0,81,,1,1,1,10,17
307,2,Punta Arenas,0,Si,4,35,0,3,1,No Asiste,0,1,0,0,7,0,0,0,,,8,12,42.372883,101.69492,10,Treated,0,0,0,1,82,1,,1,1,10,17
287,1,Punta Arenas,1,Si,1,34,1,3,,No Asiste,0,0,1,0,12,0,1,1,0,0,8,3,614.4068,122.88136,2,Control,1,0,0,0,79,,1,1,0,10,17
290,1,Punta Arenas,0,Si,3,33,1,2,1,No Asiste,0,0,1,0,11,0,1,1,0,1,8,3,236.22882,217.95551,1,Control,0,0,1,0,81,,1,1,0,10,17
303,1,Punta Arenas,0,Si,3,46,1,1,1,No Asiste,0,1,0,0,8,0,1,1,0,0,10,12,317.7966,127.11864,7,Treated,0,0,1,0,81,1,,1,0,10,17
268,1,Punta Arenas,1,Si,2,35,1,3,1,No Asiste,0,0,1,0,12,0,1,0,1,,7,0,741.52545,185.38136,9,Treated,0,1,0,0,80,1,,1,1,10,17
221,1,Punta Arenas,1,Si,2,23,0,2,0,No Asiste,0,0,1,0,12,0,0,0,,,10,2,0,317.7966,9,Control,0,1,0,0,80,,1,1,0,10,17
271,1,Punta Arenas,0,Si,3,26,0,1,,No Asiste,0,0,1,0,12,0,1,1,0,1,8,10,423.72882,161.01695,10,Treated,0,0,1,0,81,1,,1,1,10,17
270,1,Punta Arenas,0,Si,3,49,1,2,0,No Asiste,1,0,0,0,1,0,1,1,0,0,6,12,275.42374,91.807907,10,Control,0,0,1,0,81,,1,1,0,10,17
274,1,Punta Arenas,1,Si,1,48,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,4,10,423.72882,84.745766,1,Treated,1,0,0,0,79,1,,1,1,10,17
204,2,Punta Arenas,1,Si,1,38,1,3,1,No Asiste,0,0,1,0,10,0,1,1,0,1,9,11,432.2034,72.033897,9,Treated,1,0,0,0,79,1,,1,1,10,17
293,2,Punta Arenas,0,Si,3,30,0,2,1,No Asiste,0,1,0,0,4,0,1,1,0,0,9,0,44.491524,170.02118,15,Control,0,0,1,0,81,,1,1,1,10,17
314,2,Punta Arenas,1,Si,2,29,1,3,,No Asiste,0,0,1,0,9,0,0,0,,,0,0,381.35593,76.271187,,Control,0,1,0,0,80,,1,1,1,10,17
263,1,Punta Arenas,1,Si,1,21,0,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,0,0,381.35593,84.745766,10,Treated,1,0,0,0,79,1,,1,0,10,17
211,1,Punta Arenas,0,Si,3,36,0,1,,No Asiste,0,0,1,0,10,0,1,1,0,1,8,3,423.72882,129.47269,3,Treated,0,0,1,0,81,1,,1,1,10,17
294,1,Punta Arenas,1,Si,1,42,1,2,0,No Asiste,0,1,0,0,7,0,1,1,0,1,9,12,254.23729,63.559322,9,Control,1,0,0,0,79,,1,1,0,10,17
217,1,Punta Arenas,0,Si,4,51,0,1,0,No Asiste,0,1,0,0,5,0,0,0,,,,12,0,132.41525,13,Control,0,0,0,1,82,,1,1,0,10,17
356,1,Punta Arenas,0,Si,3,26,0,1,,No Asiste,0,0,1,0,12,0,1,1,0,0,9,3,0,211.86441,3,Control,0,0,1,0,81,,1,1,0,10,17
302,2,Punta Arenas,0,Si,3,35,0,3,0,No Asiste,0,0,1,0,12,0,1,1,0,1,8,1,315.67798,148.30508,4,Treated,0,0,1,0,81,1,,1,1,10,17
331,1,Punta Arenas,0,Si,3,31,0,1,0,No Asiste,0,0,0,1,15,0,1,1,0,1,5,7,741.52545,105.93221,4,Treated,0,0,1,0,81,1,,1,0,10,17
311,1,Punta Arenas,1,Si,2,47,1,4,1,No Asiste,0,0,1,0,13,0,,,,1,8,10,741.52545,123.58757,9,Treated,0,1,0,0,80,1,,1,1,10,17
153,1,Punta Arenas,0,Si,4,33,1,2,,No Asiste,0,0,1,0,9,0,0,0,,,,0,254.23729,63.559322,,Control,0,0,0,1,82,,1,1,0,10,17
260,2,Punta Arenas,1,Si,1,27,1,3,,No Asiste,0,0,1,0,12,0,1,1,0,1,,0,423.72882,105.93221,12,Control,1,0,0,0,79,,1,1,1,10,17
215,1,Punta Arenas,1,Si,1,33,0,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,8,12,0,185.38136,3,Control,1,0,0,0,79,,1,,0,10,17
207,2,Punta Arenas,0,Si,3,47,1,2,,No Asiste,0,0,1,0,12,0,1,1,0,0,12,12,211.86441,201.27118,7,Control,0,0,1,0,81,,1,1,0,10,17
283,2,Punta Arenas,0,Si,3,55,1,1,,No Asiste,0,0,1,0,10,0,1,1,0,0,4,2,,39.194916,6,Control,0,0,1,0,81,,1,1,1,10,17
313,2,Punta Arenas,1,Si,2,32,1,4,1,No Asiste,0,1,0,0,8,0,0,0,,,,0,0,50.953388,15,Control,0,1,0,0,80,,1,1,0,10,17
285,1,Punta Arenas,0,Si,3,43,1,2,,No Asiste,0,0,0,1,17,0,1,1,0,1,8,12,3177.9661,794.49152,8,Control,0,0,1,0,81,,1,1,1,10,17
295,1,Punta Arenas,0,Si,4,43,1,1,0,No Asiste,0,0,1,0,11,0,0,0,,,4,12,0,0,9,Treated,0,0,0,1,82,1,,1,1,10,17
152,2,Punta Arenas,1,Si,2,30,0,3,0,No Asiste,0,1,0,0,8,0,0,0,,,0,0,0,117.70245,3,Treated,0,1,0,0,80,1,,1,1,10,17
203,1,Punta Arenas,0,Si,3,47,1,2,,No Asiste,0,0,1,0,10,0,1,1,0,1,45,8,385.59323,128.53108,17,Treated,0,0,1,0,81,1,,1,1,10,17
259,4,Punta Arenas,1,Si,1,38,0,7,0,No Asiste,0,1,0,0,7,0,1,1,0,0,4,12,127.11864,89.453865,5,Treated,1,0,0,0,79,1,,,0,10,17
206,2,Punta Arenas,0,Si,3,28,1,2,,No Asiste,0,0,1,0,10,0,1,1,0,1,11,11,526.75214,175.58403,10,Treated,0,0,1,0,81,1,,1,1,10,17
210,1,Punta Arenas,0,Si,3,42,1,1,1,Asiste,0,0,0,1,14,0,1,1,0,0,8,12,394.06781,98.516953,2,Treated,0,0,1,0,81,1,,1,1,10,17
289,1,Punta Arenas,0,Si,3,38,1,1,,No Asiste,0,0,1,0,11,0,1,1,0,1,8,12,1271.1864,423.72882,7,Control,0,0,1,0,81,,1,1,0,10,17
357,3,Punta Arenas,0,Si,3,37,0,3,1,No Asiste,0,0,0,1,16,0,1,1,0,1,8,12,,211.86441,9,Treated,0,0,1,0,81,1,,1,0,10,17
284,1,Punta Arenas,0,Si,4,32,0,2,0,No Asiste,0,0,1,0,10,0,0,0,,,0,0,0,238.34746,7,Control,0,0,0,1,82,,1,1,0,10,17
208,2,Punta Arenas,1,Si,1,25,1,2,,No Asiste,0,0,0,1,15,0,1,1,0,0,8,12,847.45764,141.24294,,Treated,1,0,0,0,79,1,,1,1,10,17
123,1,Punta Arenas,0,Si,3,26,1,1,,No Asiste,0,0,1,0,12,0,1,1,0,1,,7,213.98305,106.99152,6,Treated,0,0,1,0,81,1,,1,0,10,17
267,1,Punta Arenas,1,Si,1,42,1,2,,No Asiste,0,1,0,0,8,0,1,1,0,0,5,12,317.7966,141.24294,7,Control,1,0,0,0,79,,1,1,1,10,17
149,1,Punta Arenas,1,Si,2,32,1,3,1,No Asiste,0,0,0,1,16,0,,,,1,8,1,847.45764,211.86441,7,Treated,0,1,0,0,80,1,,,0,10,17
351,1,Punta Arenas,1,Si,2,49,1,3,0,No Asiste,0,1,0,0,8,0,0,0,,,,0,0,28.248587,9,Treated,0,1,0,0,80,1,,1,1,10,17
224,2,Punta Arenas,0,Si,3,40,0,2,,No Asiste,0,0,1,0,11,0,1,1,0,,,0,423.72882,317.7966,8,Control,0,0,1,0,81,,1,1,0,10,17
202,2,Punta Arenas,0,Si,3,46,0,1,,No Asiste,0,1,0,0,7,0,1,1,0,1,10,12,254.23729,64.029663,8,Treated,0,0,1,0,81,1,,1,1,10,17
296,1,Punta Arenas,0,Si,3,34,1,2,0,No Asiste,0,0,1,0,12,0,1,1,0,0,,9,254.23729,63.559322,4,Treated,0,0,1,0,81,1,,1,1,10,17
318,1,Punta Arenas,0,Si,4,27,0,2,,No Asiste,0,0,1,0,9,0,0,0,,,0,0,0,42.372883,9,Treated,0,0,0,1,82,1,,1,0,10,17
282,1,Punta Arenas,1,Si,2,45,1,4,,No Asiste,0,0,1,0,10,0,0,0,,0,0,0,84.745766,71.504234,7,Control,0,1,0,0,80,,1,1,1,10,17
272,2,Punta Arenas,0,Si,3,48,1,2,1,No Asiste,0,0,1,0,10,0,1,1,0,0,8,12,275.42374,80.508476,6,Treated,0,0,1,0,81,1,,1,1,10,17
3566,1,La Florida,1,Si,1,41,1,2,1,No Asiste,0,1,0,0,8,1,1,1,0,,10,12,201.27118,134.00424,,Treated,1,0,0,0,83,1,,1,1,2,18
3575,1,La Florida,0,Si,4,49,0,2,0,No Asiste,0,0,1,0,12,1,0,0,,,0,0,,,10,Control,0,0,0,1,86,,1,1,0,2,18
3572,2,La Florida,0,Si,4,30,1,2,0,No Asiste,0,1,0,0,8,1,0,0,,,0,0,127.11864,42.372883,3,Treated,0,0,0,1,86,1,,1,0,2,18
3554,1,La Florida,0,Si,4,52,0,0,,,,,,,,0,,,,,,,,,,Control,0,0,0,1,86,,1,1,0,2,18
3507,1,La Florida,0,Si,3,45,1,1,1,No Asiste,0,0,1,0,10,0,1,1,0,,10,12,317.7966,174.78813,12,Treated,0,0,1,0,85,1,,1,0,2,18
3578,1,La Florida,1,Si,2,48,0,4,0,No Asiste,0,0,1,0,12,1,0,0,,,0,0,,39.724575,2,Control,0,1,0,0,84,,1,1,0,2,18
3451,2,La Florida,1,Si,1,36,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,9,12,635.5932,286.5466,7,Control,1,0,0,0,83,,1,1,1,2,18
3501,1,La Florida,0,Si,3,31,0,1,1,No Asiste,0,0,1,0,12,0,1,1,0,0,3,3,,88.27684,16,Treated,0,0,1,0,85,1,,,0,2,18
3444,3,La Florida,0,Si,4,37,0,3,1,Asiste,0,0,0,1,13,0,0,0,,,12,9,0,161.01695,9,Control,0,0,0,1,86,,1,1,0,2,18
3569,2,La Florida,0,Si,4,39,0,2,0,No Asiste,0,0,1,0,12,1,1,0,1,,12,12,,132.41525,11,Treated,0,0,0,1,86,1,,1,1,2,18
3443,2,La Florida,0,Si,3,31,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,5,360.16949,180.08475,10,Control,0,0,1,0,85,,1,1,0,2,18
3371,1,La Florida,0,Si,4,24,0,1,1,No Asiste,0,0,1,0,12,0,1,0,1,,12,12,,211.86441,6,Control,0,0,0,1,86,,1,1,0,2,18
3364,1,La Florida,0,Si,3,38,1,2,1,No Asiste,0,1,0,0,3,0,1,1,0,1,9,12,105.93221,17.655367,10,Treated,0,0,1,0,85,1,,1,1,2,18
3406,2,La Florida,0,Si,3,43,0,2,,No Asiste,0,0,0,1,15,1,1,1,0,0,1,2,,476.69492,4,Control,0,0,1,0,85,,1,1,0,2,18
3486,1,La Florida,0,Si,3,31,1,1,1,No Asiste,0,0,0,1,16,1,1,1,0,1,12,12,317.7966,158.8983,4,Control,0,0,1,0,85,,1,1,0,2,18
3458,1,La Florida,0,Si,3,33,0,0,1,No Asiste,0,0,1,0,9,0,1,1,0,1,8,11,315.67798,45.096855,13,Control,0,0,1,0,85,,1,1,0,2,18
3370,1,La Florida,0,Si,3,37,1,2,1,No Asiste,0,0,1,0,7,0,1,1,0,1,8,12,529.66101,88.27684,13,Treated,0,0,1,0,85,1,,1,1,2,18
3481,2,La Florida,0,Si,3,42,0,3,1,No Asiste,0,0,1,0,12,0,1,1,0,,8,3,,177.96609,8,Control,0,0,1,0,85,,1,1,0,2,18
3580,2,La Florida,1,Si,2,30,0,3,0,No Asiste,0,0,1,0,12,1,0,0,,,0,0,,33.898304,,Control,0,1,0,0,84,,1,1,0,2,18
3524,2,La Florida,0,Si,3,63,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,8,12,148.30508,195.97458,5,Treated,0,0,1,0,85,1,,1,0,2,18
3441,1,La Florida,0,Si,3,36,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,16,5,317.7966,180.08475,7,Treated,0,0,1,0,85,1,,1,1,2,18
3503,1,La Florida,0,Si,3,56,1,1,1,No Asiste,0,0,1,0,11,0,1,1,0,,0,0,487.28815,121.82204,7,Control,0,0,1,0,85,,1,,0,2,18
3574,1,La Florida,0,Si,4,51,1,3,1,No Asiste,0,1,0,0,8,1,1,0,1,,9,8,105.93221,26.483051,15,Treated,0,0,0,1,86,1,,1,1,2,18
3510,2,La Florida,1,Si,1,29,0,3,1,No Asiste,0,0,1,0,10,0,1,1,0,,,0,,84.745766,9,Control,1,0,0,0,83,,1,1,0,2,18
3454,1,La Florida,1,Si,2,46,1,2,1,No Asiste,0,1,0,0,5,0,0,0,,,0,0,0,127.11864,12,Control,0,1,0,0,84,,1,1,0,2,18
3498,1,La Florida,1,Si,2,26,0,2,0,No Asiste,0,0,1,0,12,0,0,0,,,,0,,105.93221,16,Treated,0,1,0,0,84,1,,,0,2,18
3496,1,La Florida,0,Si,3,34,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,10,12,487.28815,135.59322,13,Control,0,0,1,0,85,,1,,0,2,18
3492,1,La Florida,1,Si,1,28,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,,11,1,,100.63559,11,Treated,1,0,0,0,83,1,,1,1,2,18
3365,1,La Florida,0,Si,3,49,0,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,4,12,254.23729,84.745766,10,Treated,0,0,1,0,85,1,,1,1,2,18
3446,2,La Florida,0,Si,3,31,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,9,3,338.98306,130.93221,9,Control,0,0,1,0,85,,1,1,0,2,18
3408,1,La Florida,1,Si,2,36,0,2,1,No Asiste,,,,,,0,0,0,,,5,7,,60.028252,12,Control,0,1,0,0,84,,1,1,0,2,18
3491,1,La Florida,0,Si,3,52,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,0,7,6,,127.11864,10,Control,0,0,1,0,85,,1,1,0,2,18
3411,1,La Florida,0,Si,3,43,0,1,1,No Asiste,0,0,0,1,16,0,1,1,0,1,48,12,635.5932,255.29662,10,Control,0,0,1,0,85,,1,1,0,2,18
3577,1,La Florida,1,Si,1,27,0,2,,No Asiste,0,0,1,0,12,1,1,1,0,1,10,12,,21.186441,5,Treated,1,0,0,0,83,1,,1,0,2,18
3459,1,La Florida,1,Si,1,36,0,3,0,No Asiste,0,0,1,0,11,0,1,1,0,0,14,6,,148.30508,10,Control,1,0,0,0,83,,1,,0,2,18
3442,1,La Florida,1,Si,1,43,0,3,0,No Asiste,0,0,1,0,12,0,1,1,0,,,,0,169.49153,9,Control,1,0,0,0,83,,1,1,0,2,18
3369,1,La Florida,0,Si,3,46,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,6,10,148.30508,49.435028,6,Treated,0,0,1,0,85,1,,1,1,2,18
3449,1,La Florida,0,Si,3,61,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,9,11,529.66101,275.42374,8,Control,0,0,1,0,85,,1,1,0,2,18
3414,2,La Florida,0,Si,4,64,0,4,0,No Asiste,0,0,1,0,8,0,0,0,,,0,0,0,0,1,Treated,0,0,0,1,86,1,,1,0,2,18
3506,1,La Florida,0,Si,3,48,1,1,1,No Asiste,0,0,1,0,10,0,1,1,0,,8,4,,,8,Treated,0,0,1,0,85,1,,1,0,2,18
3565,3,La Florida,1,Si,1,27,1,6,1,No Asiste,0,0,1,0,12,1,1,1,0,1,9,10,296.61017,37.076271,,Treated,1,0,0,0,83,1,,1,0,2,18
3526,1,La Florida,0,Si,3,50,0,3,,,,,,,,0,1,1,0,0,0,0,0,72.033897,2,Treated,0,0,1,0,85,1,,1,1,2,18
3445,1,La Florida,0,Si,3,28,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,10,6,245.76271,122.88136,6,Control,0,0,1,0,85,,1,1,0,2,18
3415,1,La Florida,0,Si,3,39,1,1,0,No Asiste,,,,,,0,1,1,0,,4,12,423.72882,211.86441,0,Treated,0,0,1,0,85,1,,,0,2,18
3561,1,La Florida,0,Si,3,45,0,3,1,No Asiste,0,0,1,0,12,1,1,1,0,0,0,0,,67.796608,7,Treated,0,0,1,0,85,1,,1,1,2,18
3489,1,La Florida,0,Si,3,27,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,391.94916,278.9548,7,Treated,0,0,1,0,85,1,,1,0,2,18
3402,1,La Florida,0,Si,3,42,1,1,1,No Asiste,0,1,0,0,8,0,1,1,0,1,7,12,402.54236,100.63559,1,Control,0,0,1,0,85,,1,1,0,2,18
3499,1,La Florida,0,Si,3,31,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,,0,0,529.66101,317.7966,10,Treated,0,0,1,0,85,1,,,0,2,18
3571,2,La Florida,1,Si,2,32,0,3,1,No Asiste,0,0,1,0,12,1,1,0,1,,,0,,29.661016,3,Control,0,1,0,0,84,,1,1,0,2,18
3521,1,La Florida,1,Si,1,50,0,3,,No Asiste,0,1,0,0,8,0,1,1,0,1,8,1,296.61017,112.99435,1,Treated,1,0,0,0,83,1,,1,1,2,18
3448,1,La Florida,0,Si,3,25,0,2,0,No Asiste,0,1,0,0,7,0,1,1,0,,4,1,,26.483051,7,Treated,0,0,1,0,85,1,,1,0,2,18
3363,1,La Florida,1,Si,1,24,0,3,1,No Asiste,0,0,1,0,12,0,1,1,0,1,10,4,,135.59322,8,Treated,1,0,0,0,83,1,,,0,2,18
3488,1,La Florida,0,Si,3,29,1,1,0,No Asiste,0,0,0,1,16,1,1,1,0,0,8,9,296.61017,148.30508,,Treated,0,0,1,0,85,1,,1,1,2,18
3407,1,La Florida,0,Si,3,50,0,2,0,No Asiste,0,0,1,0,10,0,1,1,0,,8,,,72.033897,2,Treated,0,0,1,0,85,1,,1,1,2,18
3493,1,La Florida,0,Si,3,30,0,2,0,No Asiste,0,1,0,0,8,0,1,1,0,0,6,9,105.93221,105.93221,10,Control,0,0,1,0,85,,1,1,0,2,18
3447,1,La Florida,0,Si,3,47,1,2,1,No Asiste,0,1,0,0,6,0,1,1,0,,7,8,254.23729,114.40678,9,Control,0,0,1,0,85,,1,1,0,2,18
3494,1,La Florida,0,Si,3,44,0,1,1,Asiste,0,1,0,0,6,0,1,1,0,0,0,0,211.86441,158.8983,9,Treated,0,0,1,0,85,1,,,0,2,18
3485,1,La Florida,0,Si,3,35,1,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,9,12,381.35593,127.11864,9,Control,0,0,1,0,85,,1,,0,2,18
3368,2,La Florida,0,Si,3,43,0,3,1,No Asiste,0,0,1,0,11,0,1,1,0,0,5,9,,33.898304,2,Treated,0,0,1,0,85,1,,1,1,2,18
3500,1,La Florida,0,Si,3,55,1,1,,No Asiste,0,0,1,0,9,0,1,1,0,,4,11,139.83051,99.576271,11,Control,0,0,1,0,85,,1,1,1,2,18
3497,1,La Florida,0,Si,3,48,0,1,0,No Asiste,0,1,0,0,8,0,1,1,0,,10,8,,148.30508,13,Control,0,0,1,0,85,,1,,0,2,18
3362,1,La Florida,0,Si,3,32,1,1,1,No Asiste,0,0,1,0,9,0,1,1,0,0,10,2,254.23729,84.745766,11,Control,0,0,1,0,85,,1,1,0,2,18
3568,1,La Florida,0,Si,3,38,1,2,0,No Asiste,0,0,1,0,12,1,1,1,0,1,8,11,105.93221,26.483051,4,Treated,0,0,1,0,85,1,,1,0,2,18
